"Time","Total","Peers","Orderers"
2024-08-01 17:05:00,0.602,0.131,0.000552
2024-08-01 17:05:15,0.602,0.131,0.000552
2024-08-01 17:05:30,0.602,0.131,0.000552
2024-08-01 17:05:45,0.602,0.131,0.000552
2024-08-01 17:06:00,0.607,0.134,0.00183
2024-08-01 17:06:15,0.607,0.134,0.00183
2024-08-01 17:06:30,0.607,0.134,0.00183
2024-08-01 17:06:45,0.607,0.134,0.00183
2024-08-01 17:07:00,0.613,0.139,0.00350
2024-08-01 17:07:15,0.613,0.139,0.00350
2024-08-01 17:07:30,0.613,0.139,0.00350
2024-08-01 17:07:45,0.613,0.139,0.00350
2024-08-01 17:08:00,0.619,0.144,0.00517
2024-08-01 17:08:15,0.619,0.144,0.00517
2024-08-01 17:08:30,0.619,0.144,0.00517
2024-08-01 17:08:45,0.619,0.144,0.00517
2024-08-01 17:09:00,0.626,0.148,0.00685
2024-08-01 17:09:15,0.626,0.148,0.00685
2024-08-01 17:09:30,0.626,0.148,0.00685
2024-08-01 17:09:45,0.626,0.148,0.00685
2024-08-01 17:10:00,0.627,0.149,0.00726
