"Time","Total","Peers","Orderers"
2024-07-31 14:39:30,7.50,6.54,0.960
2024-07-31 14:39:45,22.5,17.4,5.12
2024-07-31 14:40:00,47.1,39.3,7.74
2024-07-31 14:40:15,62.9,50.9,12.0
2024-07-31 14:40:30,72.5,60.1,12.4
2024-07-31 14:40:45,73.2,60.7,12.5
2024-07-31 14:41:00,71.5,59.1,12.4
2024-07-31 14:41:15,71.2,58.8,12.4
2024-07-31 14:41:30,70.6,58.5,12.1
2024-07-31 14:41:45,72.6,59.8,12.8
2024-07-31 14:42:00,80.1,66.2,13.9
2024-07-31 14:42:15,83.1,68.8,14.4
2024-07-31 14:42:30,82.3,67.9,14.4
2024-07-31 14:42:45,80.5,67.1,13.5
2024-07-31 14:43:00,74.3,61.2,13.1
2024-07-31 14:43:15,72.9,60.1,12.8
2024-07-31 14:43:30,71.1,58.0,13.1
2024-07-31 14:43:45,55.4,46.6,8.78
2024-07-31 14:44:00,29.8,23.7,6.16
2024-07-31 14:44:15,11.7,10.5,1.22
