"Time","Total","Peers","Orderers"
2024-07-31 14:39:30,0.691,0.154,0.000629
2024-07-31 14:39:45,0.692,0.154,0.000774
2024-07-31 14:40:00,0.692,0.154,0.000774
2024-07-31 14:40:15,0.692,0.154,0.000774
2024-07-31 14:40:30,0.692,0.154,0.000774
2024-07-31 14:40:45,0.698,0.160,0.00201
2024-07-31 14:41:00,0.698,0.160,0.00201
2024-07-31 14:41:15,0.698,0.160,0.00201
2024-07-31 14:41:30,0.698,0.160,0.00201
2024-07-31 14:41:45,0.705,0.165,0.00323
2024-07-31 14:42:00,0.705,0.165,0.00323
2024-07-31 14:42:15,0.705,0.165,0.00323
2024-07-31 14:42:30,0.705,0.165,0.00323
2024-07-31 14:42:45,0.711,0.171,0.00447
2024-07-31 14:43:00,0.711,0.171,0.00447
2024-07-31 14:43:15,0.711,0.171,0.00447
2024-07-31 14:43:30,0.711,0.171,0.00447
2024-07-31 14:43:45,0.717,0.175,0.00558
2024-07-31 14:44:00,0.717,0.175,0.00558
2024-07-31 14:44:15,0.717,0.175,0.00558
