"Time","Total","Peers","Orderers"
2024-07-31 14:39:30,0.588,0.131,0.000536
2024-07-31 14:39:45,0.589,0.131,0.000659
2024-07-31 14:40:00,0.589,0.131,0.000659
2024-07-31 14:40:15,0.589,0.131,0.000659
2024-07-31 14:40:30,0.589,0.131,0.000659
2024-07-31 14:40:45,0.594,0.136,0.00171
2024-07-31 14:41:00,0.594,0.136,0.00171
2024-07-31 14:41:15,0.594,0.136,0.00171
2024-07-31 14:41:30,0.594,0.136,0.00171
2024-07-31 14:41:45,0.600,0.141,0.00275
2024-07-31 14:42:00,0.600,0.141,0.00275
2024-07-31 14:42:15,0.600,0.141,0.00275
2024-07-31 14:42:30,0.600,0.141,0.00275
2024-07-31 14:42:45,0.605,0.145,0.00380
2024-07-31 14:43:00,0.605,0.145,0.00380
2024-07-31 14:43:15,0.605,0.145,0.00380
2024-07-31 14:43:30,0.605,0.145,0.00380
2024-07-31 14:43:45,0.610,0.149,0.00475
2024-07-31 14:44:00,0.610,0.149,0.00475
2024-07-31 14:44:15,0.610,0.149,0.00475
