"Time","Total","Peers","Orderers","Couchsdb"
2024-06-14 17:45:00,231557,3263,3484,236
2024-06-14 17:45:15,687341,19660,13296,2590
2024-06-14 17:45:30,1375219,44752,28076,6502
2024-06-14 17:45:45,2526424,83013,48442,13615
2024-06-14 17:46:00,3227355,105650,62683,18331
2024-06-14 17:46:15,3342084,111770,64210,19704
2024-06-14 17:46:30,3228908,107009,60732,18909
2024-06-14 17:46:45,3259348,110602,61988,19704
2024-06-14 17:47:00,3252181,109596,60326,19995
2024-06-14 17:47:15,3222478,109298,61617,20123
2024-06-14 17:47:30,3256639,110369,62507,20542
2024-06-14 17:47:45,3184704,109425,61803,20179
2024-06-14 17:48:00,3183356,109112,61885,20065
2024-06-14 17:48:15,3174404,109260,61442,20090
2024-06-14 17:48:30,3166410,108106,61621,20123
2024-06-14 17:48:45,3162537,107653,61763,20245
2024-06-14 17:49:00,3138110,107056,60717,20176
2024-06-14 17:49:15,2844877,96570,56077,17920
2024-06-14 17:49:30,2159957,71345,43261,12846
2024-06-14 17:49:45,1071022,33380,19792,6123
2024-06-14 17:50:00,424575,11881,7817,1283
2024-06-14 17:50:15,202719,2597,3239,146
2024-06-14 17:50:30,205266,2538,3241,135
2024-06-14 17:50:45,208738,2548,3216,220
2024-06-14 17:51:00,211882,2441,3208,199
