"Time","Total","Peers","Orderers","Couchsdb"
2024-06-14 17:45:00,81.4,7.29,7.15,4.84
2024-06-14 17:45:15,107,10.8,9.62,7.18
2024-06-14 17:45:30,256,30.4,22.6,14.8
2024-06-14 17:45:45,291,38.7,24.8,16.6
2024-06-14 17:46:00,288,37.0,26.0,16.9
2024-06-14 17:46:15,128,15.7,10.8,7.18
2024-06-14 17:46:30,40.7,1.21,7.57,2.43
2024-06-14 17:46:45,21.6,0,4.80,0
2024-06-14 17:47:00,612,117,4.87,35.7
2024-06-14 17:47:15,1504,140,115,76.8
2024-06-14 17:47:30,1601,161,119,75.9
2024-06-14 17:47:45,1612,153,128,82.1
2024-06-14 17:48:00,790,28.1,23.5,13.9
2024-06-14 17:48:15,747,14.5,28.8,14.4
2024-06-14 17:48:30,689,14.3,24.6,15.8
2024-06-14 17:48:45,151,11.9,16.9,9.65
2024-06-14 17:49:00,112,14.3,7.96,5.39
2024-06-14 17:49:15,105,16.8,7.16,4.82
2024-06-14 17:49:30,42.1,4.53,4.78,2.03
2024-06-14 17:49:45,21.5,4.74,0,0
2024-06-14 17:50:00,318,18.0,18.1,11.8
2024-06-14 17:50:15,475,32.5,32.7,21.5
2024-06-14 17:50:30,547,33.7,32.9,22.6
2024-06-14 17:50:45,471,21.5,21.7,14.5
2024-06-14 17:51:00,307,7.25,7.21,4.79
