"Time","Total","Peers","Orderers","Couchsdb"
2024-06-14 17:45:00,276510,3018,3391,336
2024-06-14 17:45:15,740155,19943,12959,2363
2024-06-14 17:45:30,1447645,46449,27003,5407
2024-06-14 17:45:45,2622995,88598,47057,10807
2024-06-14 17:46:00,3348948,112625,60954,14116
2024-06-14 17:46:15,3474000,119767,62339,14981
2024-06-14 17:46:30,3353468,113736,58411,14589
2024-06-14 17:46:45,3388681,117299,59323,15369
2024-06-14 17:47:00,3386122,116759,57088,15367
2024-06-14 17:47:15,3327304,116342,57459,15242
2024-06-14 17:47:30,3356042,117810,57973,15463
2024-06-14 17:47:45,3255259,116230,56592,15220
2024-06-14 17:48:00,3253671,115792,56425,15184
2024-06-14 17:48:15,3249052,115881,56050,15234
2024-06-14 17:48:30,3238189,115388,55985,15097
2024-06-14 17:48:45,3238691,115149,56433,15085
2024-06-14 17:49:00,3215682,114802,55335,15009
2024-06-14 17:49:15,2923570,103611,52120,13376
2024-06-14 17:49:30,2227429,76703,40807,9582
2024-06-14 17:49:45,1123064,35871,18998,4667
2024-06-14 17:50:00,463121,12479,7990,1027
2024-06-14 17:50:15,236304,2476,3176,146
2024-06-14 17:50:30,239537,2446,3182,126
2024-06-14 17:50:45,244787,2525,3144,149
2024-06-14 17:51:00,249887,2423,3140,118
