"Time","All machines","machine69","machine70","machine77"
2024-06-14 17:45:00,346,237,227,227
2024-06-14 17:45:15,348,237,228,227
2024-06-14 17:45:30,349,238,229,227
2024-06-14 17:45:45,351,239,229,231
2024-06-14 17:46:00,353,242,231,230
2024-06-14 17:46:15,353,243,230,230
2024-06-14 17:46:30,354,244,233,233
2024-06-14 17:46:45,356,244,235,234
2024-06-14 17:47:00,357,245,234,233
2024-06-14 17:47:15,357,244,236,235
2024-06-14 17:47:30,360,247,237,237
2024-06-14 17:47:45,360,245,237,237
2024-06-14 17:48:00,361,248,237,236
2024-06-14 17:48:15,361,247,238,239
2024-06-14 17:48:30,363,248,238,237
2024-06-14 17:48:45,365,249,240,240
2024-06-14 17:49:00,367,251,240,240
2024-06-14 17:49:15,365,249,240,240
2024-06-14 17:49:30,367,251,239,240
2024-06-14 17:49:45,367,251,242,242
2024-06-14 17:50:00,366,250,239,239
2024-06-14 17:50:15,366,251,239,239
2024-06-14 17:50:30,364,247,240,240
2024-06-14 17:50:45,363,248,238,238
2024-06-14 17:51:00,366,250,239,240
