"Time","All machines","machine69","machine70","machine77"
2024-06-14 17:45:00,81.4,81.8,0,0
2024-06-14 17:45:15,107,81.9,0,6.23
2024-06-14 17:45:30,256,81.4,83.4,83.9
2024-06-14 17:45:45,291,44.3,126,127
2024-06-14 17:46:00,288,44.4,126,126
2024-06-14 17:46:15,128,44.6,42.0,42.0
2024-06-14 17:46:30,40.7,0,10.8,10.8
2024-06-14 17:46:45,21.6,0,10.8,10.8
2024-06-14 17:47:00,612,0,578,279
2024-06-14 17:47:15,1504,0,752,755
2024-06-14 17:47:30,1601,0,801,804
2024-06-14 17:47:45,1612,0,779,797
2024-06-14 17:48:00,790,0,385,383
2024-06-14 17:48:15,747,0,373,405
2024-06-14 17:48:30,689,0,367,367
2024-06-14 17:48:45,151,0,208,265
2024-06-14 17:49:00,112,0,63.6,63.3
2024-06-14 17:49:15,105,0,52.5,52.9
2024-06-14 17:49:30,42.1,0,10.8,10.9
2024-06-14 17:49:45,21.5,0,10.9,10.7
2024-06-14 17:50:00,318,227,0,0
2024-06-14 17:50:15,475,503,0,0
2024-06-14 17:50:30,547,506,0,0
2024-06-14 17:50:45,471,478,0,0
2024-06-14 17:51:00,307,204,0,0
