"Time","machine69","machine70","All Machines","machine77"
2024-06-14 17:45:00,486,388,630,194
2024-06-14 17:45:15,486,388,630,194
2024-06-14 17:45:30,486,388,631,194
2024-06-14 17:45:45,486,388,631,194
2024-06-14 17:46:00,486,388,631,194
2024-06-14 17:46:15,486,388,631,194
2024-06-14 17:46:30,486,388,631,194
2024-06-14 17:46:45,486,388,631,194
2024-06-14 17:47:00,486,388,631,194
2024-06-14 17:47:15,486,388,631,194
2024-06-14 17:47:30,486,388,631,194
2024-06-14 17:47:45,486,388,631,194
2024-06-14 17:48:00,486,388,631,194
2024-06-14 17:48:15,487,388,632,194
2024-06-14 17:48:30,487,388,632,194
2024-06-14 17:48:45,487,388,632,194
2024-06-14 17:49:00,487,389,632,194
2024-06-14 17:49:15,487,389,632,194
2024-06-14 17:49:30,487,389,632,194
2024-06-14 17:49:45,487,389,632,194
2024-06-14 17:50:00,487,389,632,194
2024-06-14 17:50:15,487,389,632,194
2024-06-14 17:50:30,487,389,632,194
2024-06-14 17:50:45,487,389,632,194
2024-06-14 17:51:00,487,389,632,194
