"Time","machine69","machine70","All Machines","machine77"
2024-08-04 14:57:00,0.612,0.320,0.626,0.160
2024-08-04 14:57:15,0.612,0.320,0.626,0.160
2024-08-04 14:57:30,0.612,0.320,0.626,0.160
2024-08-04 14:57:45,0.612,0.320,0.626,0.160
2024-08-04 14:58:00,0.612,0.320,0.626,0.160
2024-08-04 14:58:15,0.612,0.320,0.632,0.160
2024-08-04 14:58:30,0.618,0.323,0.632,0.160
2024-08-04 14:58:45,0.618,0.323,0.632,0.162
2024-08-04 14:59:00,0.618,0.323,0.632,0.162
2024-08-04 14:59:15,0.618,0.326,0.638,0.162
2024-08-04 14:59:30,0.624,0.326,0.638,0.162
2024-08-04 14:59:45,0.624,0.326,0.638,0.163
2024-08-04 15:00:00,0.624,0.326,0.638,0.163
2024-08-04 15:00:15,0.624,0.330,0.645,0.163
2024-08-04 15:00:30,0.630,0.330,0.645,0.163
2024-08-04 15:00:45,0.630,0.330,0.645,0.165
2024-08-04 15:01:00,0.630,0.330,0.645,0.165
2024-08-04 15:01:15,0.630,0.333,0.651,0.165
2024-08-04 15:01:30,0.636,0.333,0.651,0.165
2024-08-04 15:01:45,0.636,0.333,0.651,0.166
2024-08-04 15:02:00,0.636,0.333,0.651,0.166
