"Time","All machines","machine69","machine70"
2024-04-18 11:07:00,1.92,1.07,1.24
2024-04-18 11:07:15,1.89,1.07,1.25
2024-04-18 11:07:30,1.89,1.08,1.25
2024-04-18 11:07:45,1.90,1.09,1.25
2024-04-18 11:08:00,1.91,1.08,1.26
2024-04-18 11:08:15,2.23,1.38,1.36
2024-04-18 11:08:30,2.58,1.62,1.59
2024-04-18 11:08:45,2.83,1.78,1.77
2024-04-18 11:09:00,2.95,1.83,1.79
2024-04-18 11:09:15,3.17,1.98,1.96
2024-04-18 11:09:30,3.54,2.20,2.03
2024-04-18 11:09:45,3.47,2.20,2.15
2024-04-18 11:10:00,3.77,2.40,2.44
2024-04-18 11:10:15,4.14,2.63,2.59
2024-04-18 11:10:30,4.14,2.64,2.60
2024-04-18 11:10:45,4.45,2.85,2.86
2024-04-18 11:11:00,4.71,3.06,2.87
2024-04-18 11:11:15,4.89,3.11,3.11
2024-04-18 11:11:30,5.20,3.27,3.36
2024-04-18 11:11:45,5.30,3.31,3.42
2024-04-18 11:12:00,5.51,3.50,3.59
