"Time","All machines","machine69","machine70"
2024-04-18 11:07:00,0.000317,0.000111,0.000103
2024-04-18 11:07:15,0.000317,0.000111,0.000103
2024-04-18 11:07:30,0.000324,0.000111,0.000111
2024-04-18 11:07:45,0.000324,0.000111,0.000111
2024-04-18 11:08:00,0.000324,0.000111,0.000111
2024-04-18 11:08:15,0.000324,0.000111,0.000111
2024-04-18 11:08:30,0.000629,0.000111,0.000416
2024-04-18 11:08:45,0.000629,0.000111,0.000416
2024-04-18 11:09:00,0.00210,0.000832,0.000416
2024-04-18 11:09:15,0.00210,0.000832,0.000416
2024-04-18 11:09:30,0.00305,0.000832,0.00136
2024-04-18 11:09:45,0.00305,0.000832,0.00136
2024-04-18 11:10:00,0.00486,0.00178,0.00136
2024-04-18 11:10:15,0.00486,0.00178,0.00136
2024-04-18 11:10:30,0.00580,0.00178,0.00230
2024-04-18 11:10:45,0.00580,0.00178,0.00230
2024-04-18 11:11:00,0.00759,0.00271,0.00230
2024-04-18 11:11:15,0.00759,0.00271,0.00230
2024-04-18 11:11:30,0.00853,0.00271,0.00325
2024-04-18 11:11:45,0.00853,0.00271,0.00325
2024-04-18 11:12:00,0.0104,0.00367,0.00325
