"Time","All machines","machine69","machine70"
2024-04-18 11:07:00,827053002,510169143,300926520
2024-04-18 11:07:15,821740237,510170404,300927711
2024-04-18 11:07:30,821744443,510171924,300928749
2024-04-18 11:07:45,821748457,510173734,300929853
2024-04-18 11:08:00,821753301,510174778,300931445
2024-04-18 11:08:15,821815511,510204230,300952357
2024-04-18 11:08:30,821889277,510239436,300973112
2024-04-18 11:08:45,821955438,510275530,300989577
2024-04-18 11:09:00,822027567,510309966,301013516
2024-04-18 11:09:15,822092185,510344978,301033658
2024-04-18 11:09:30,822162862,510380470,301052093
2024-04-18 11:09:45,822230889,510416031,301072833
2024-04-18 11:10:00,822300957,510450754,301094446
2024-04-18 11:10:15,822373990,510486565,301113889
2024-04-18 11:10:30,822441468,510519689,301134509
2024-04-18 11:10:45,822509738,510555885,301156040
2024-04-18 11:11:00,822582465,510592519,301176697
2024-04-18 11:11:15,822652352,510627211,301193216
2024-04-18 11:11:30,822720861,510662623,301217795
2024-04-18 11:11:45,822789798,510697986,301238343
2024-04-18 11:12:00,822857779,510733469,301258752
