"Time","All machines","machine69","machine70"
2024-04-18 11:07:00,27086825,21106360,5893576
2024-04-18 11:07:15,27075061,21111625,5893576
2024-04-18 11:07:30,27075061,21111625,5893576
2024-04-18 11:07:45,27075061,21111625,5893576
2024-04-18 11:08:00,27075061,21111625,5893576
2024-04-18 11:08:15,27075087,21111651,5893576
2024-04-18 11:08:30,27075102,21111666,5893576
2024-04-18 11:08:45,27075122,21111686,5893576
2024-04-18 11:09:00,27075122,21111686,5893576
2024-04-18 11:09:15,27075122,21111686,5893576
2024-04-18 11:09:30,27075127,21111691,5893576
2024-04-18 11:09:45,27075127,21111691,5893576
2024-04-18 11:10:00,27075127,21111691,5893576
2024-04-18 11:10:15,27075138,21111702,5893576
2024-04-18 11:10:30,27075158,21111722,5893576
2024-04-18 11:10:45,27075158,21111722,5893576
2024-04-18 11:11:00,27075159,21111723,5893576
2024-04-18 11:11:15,27075159,21111723,5893576
2024-04-18 11:11:30,27075159,21111723,5893576
2024-04-18 11:11:45,27075180,21111744,5893576
2024-04-18 11:12:00,27075196,21111760,5893576
