"Time","Total","Peers","Orderers","Couchsdb"
2024-04-18 11:07:00,823,460,186,177
2024-04-18 11:07:15,7061,3556,1732,1773
2024-04-18 11:07:30,7024,3514,1774,1736
2024-04-18 11:07:45,7003,3499,1740,1764
2024-04-18 11:08:00,3556,1757,873,927
2024-04-18 11:08:15,28.3,14.2,8.70,5.42
2024-04-18 11:08:30,44.4,20.5,11.9,12.0
2024-04-18 11:08:45,66.5,34.0,16.3,16.2
2024-04-18 11:09:00,49.8,23.7,13.0,13.0
2024-04-18 11:09:15,38.0,19.4,7.63,10.9
2024-04-18 11:09:30,27.3,16.4,5.49,5.39
2024-04-18 11:09:45,5.48,3.28,1.11,1.10
2024-04-18 11:10:00,5.46,3.27,1.09,1.10
2024-04-18 11:10:15,17.4,9.86,3.24,4.31
2024-04-18 11:10:30,33.9,19.6,6.57,7.72
2024-04-18 11:10:45,34.1,19.9,6.65,7.58
2024-04-18 11:11:00,34.8,19.6,7.46,7.74
2024-04-18 11:11:15,22.7,12.9,5.50,4.34
2024-04-18 11:11:30,1.09,0,1.09,0
2024-04-18 11:11:45,24.2,13.3,6.50,4.38
2024-04-18 11:12:00,40.9,22.0,10.0,8.86
