"Time","All machines","machine69","machine70"
2024-04-18 11:07:00,473369799,241595323,219341756
2024-04-18 11:07:15,470888556,241596648,219341932
2024-04-18 11:07:30,470889880,241597300,219342105
2024-04-18 11:07:45,470890620,241597714,219342191
2024-04-18 11:08:00,470891234,241597928,219342366
2024-04-18 11:08:15,470895457,241598739,219343674
2024-04-18 11:08:30,470902513,241600032,219344986
2024-04-18 11:08:45,470908390,241601367,219345897
2024-04-18 11:09:00,470913989,241602671,219347428
2024-04-18 11:09:15,470920056,241603971,219348719
2024-04-18 11:09:30,470926970,241605136,219350158
2024-04-18 11:09:45,470932137,241606296,219351234
2024-04-18 11:10:00,470938120,241607635,219352466
2024-04-18 11:10:15,470944617,241608869,219353603
2024-04-18 11:10:30,470950413,241610194,219355028
2024-04-18 11:10:45,470956274,241611393,219356188
2024-04-18 11:11:00,470963310,241612730,219357580
2024-04-18 11:11:15,470969419,241613824,219358620
2024-04-18 11:11:30,470975451,241615347,219359953
2024-04-18 11:11:45,470980680,241616430,219360968
2024-04-18 11:12:00,470986452,241617783,219362221
