"Time","All machines","machine69","machine70"
2024-04-18 11:07:00,867475882,527159501,312027686
2024-04-18 11:07:15,858053103,527160711,312028789
2024-04-18 11:07:30,858057034,527162159,312029784
2024-04-18 11:07:45,858060807,527163870,312030792
2024-04-18 11:08:00,858065652,527164858,312032379
2024-04-18 11:08:15,858144087,527197710,312055742
2024-04-18 11:08:30,858245416,527238823,312079673
2024-04-18 11:08:45,858333124,527280866,312099045
2024-04-18 11:09:00,858433297,527321444,312126016
2024-04-18 11:09:15,858520553,527362633,312149184
2024-04-18 11:09:30,858616835,527405368,312169089
2024-04-18 11:09:45,858710432,527446945,312194090
2024-04-18 11:10:00,858807752,527487940,312218657
2024-04-18 11:10:15,858907846,527529547,312241059
2024-04-18 11:10:30,858998835,527569155,312264313
2024-04-18 11:10:45,859091847,527611678,312289007
2024-04-18 11:11:00,859189327,527654197,312312414
2024-04-18 11:11:15,859284423,527694987,312331960
2024-04-18 11:11:30,859377521,527736261,312359328
2024-04-18 11:11:45,859472025,527778291,312382837
2024-04-18 11:12:00,859562575,527819951,312406119
