"Time","Total","Peers","Orderers","Couchdb"
2024-04-17 22:41:00,32876704,16438299,8219209,8219196
2024-04-17 22:41:15,26915047,13457473,6728791,6728783
2024-04-17 22:41:30,26915047,13457473,6728791,6728783
2024-04-17 22:41:45,26915047,13457473,6728791,6728783
2024-04-17 22:42:00,26915047,13457473,6728791,6728783
2024-04-17 22:42:15,47868322,23934121,11967106,11967095
2024-04-17 22:42:30,47868322,23934121,11967106,11967095
2024-04-17 22:42:45,53760114,26880017,13440054,13440043
2024-04-17 22:43:00,53760114,26880017,13440054,13440043
2024-04-17 22:43:15,53829974,26914947,13457519,13457508
2024-04-17 22:43:30,53829974,26914947,13457519,13457508
2024-04-17 22:43:45,53829999,26914962,13457524,13457513
2024-04-17 22:44:00,53830014,26914971,13457527,13457516
2024-04-17 22:44:15,53830034,26914979,13457535,13457520
2024-04-17 22:44:30,53830034,26914979,13457535,13457520
2024-04-17 22:44:45,53830034,26914979,13457535,13457520
2024-04-17 22:45:00,32876640,16438332,8219158,8219150
2024-04-17 22:45:15,26914998,13457512,6728747,6728739
2024-04-17 22:45:30,26914998,13457512,6728747,6728739
2024-04-17 22:45:45,26914998,13457512,6728747,6728739
2024-04-17 22:46:00,26914998,13457512,6728747,6728739
2024-04-17 22:46:15,26914998,13457512,6728747,6728739
2024-04-17 22:46:30,26915000,13457512,6728747,6728741
2024-04-17 22:46:45,26915023,13457524,6728753,6728746
2024-04-17 22:47:00,26915023,13457524,6728753,6728746
2024-04-17 22:47:15,26915104,13457567,6728777,6728760
2024-04-17 22:47:30,26915444,13457710,6728900,6728834
2024-04-17 22:47:45,26915450,13457712,6728902,6728836
