"Time","All machines","machine69","machine70"
2024-04-17 22:41:00,0,,0
2024-04-17 22:42:15,0,0,
2024-04-17 22:42:30,0,0,
2024-04-17 22:42:45,0,0,0
2024-04-17 22:43:00,0,0,0
2024-04-17 22:43:15,0,0,0
2024-04-17 22:43:30,0,0,0
2024-04-17 22:43:45,21.9,16.6,0
2024-04-17 22:44:00,39.1,34.1,0
2024-04-17 22:44:15,60.2,56.3,0
2024-04-17 22:44:30,59.9,56.9,0
2024-04-17 22:44:45,21.9,21.9,0
2024-04-17 22:45:00,23.0,22.9,0
2024-04-17 22:45:15,11.9,11.6,0
2024-04-17 22:45:30,12.2,12.1,0
2024-04-17 22:45:45,12.0,11.9,0
2024-04-17 22:46:00,4.29,6.60,0
2024-04-17 22:46:15,0,0,0
2024-04-17 22:46:30,2.17,2.17,0
2024-04-17 22:46:45,27.2,27.1,0
2024-04-17 22:47:00,26.9,27.2,0
2024-04-17 22:47:15,115,88.0,0
2024-04-17 22:47:30,485,478,0
2024-04-17 22:47:45,462,464,0
