"Time","All machines","machine69","machine70"
2024-04-17 23:21:45,0,0,0
2024-04-17 23:22:00,0,0,0
2024-04-17 23:22:15,52.1,51.4,0
2024-04-17 23:22:30,52.4,52.7,0
2024-04-17 23:22:45,52.3,52.7,0
2024-04-17 23:23:00,52.2,52.1,0
2024-04-17 23:23:15,27.6,27.3,0
2024-04-17 23:23:30,48.7,49.0,0
2024-04-17 23:23:45,48.8,49.7,0
2024-04-17 23:24:00,21.9,21.6,0
2024-04-17 23:24:15,16.3,16.5,0
2024-04-17 23:24:30,27.3,27.1,0
2024-04-17 23:24:45,27.5,27.4,0
2024-04-17 23:25:00,27.5,27.4,0
2024-04-17 23:25:15,1.07,1.10,0
2024-04-17 23:25:30,1153,1145,0
2024-04-17 23:25:45,1141,1152,0
2024-04-17 23:26:00,1156,1116,0
2024-04-17 23:26:15,1020,1009,0
2024-04-17 23:26:30,0,0,0
2024-04-17 23:26:45,1.09,1.09,0
2024-04-17 23:27:00,1.09,1.08,0
