"Time","All machines","machine69","machine70"
2024-04-17 23:21:45,5338,4132,1153
2024-04-17 23:22:00,7829,5439,2423
2024-04-17 23:22:15,9910,5579,3549
2024-04-17 23:22:30,13082,5539,4637
2024-04-17 23:22:45,14490,5901,4359
2024-04-17 23:23:00,15373,5693,4941
2024-04-17 23:23:15,87067,35261,28936
2024-04-17 23:23:30,177635,71576,56888
2024-04-17 23:23:45,270337,111093,84074
2024-04-17 23:24:00,342639,144915,103281
2024-04-17 23:24:15,343108,145516,103493
2024-04-17 23:24:30,341422,145384,102786
2024-04-17 23:24:45,341095,145294,102895
2024-04-17 23:25:00,339723,144952,102542
2024-04-17 23:25:15,341184,145188,102106
2024-04-17 23:25:30,340779,145547,102462
2024-04-17 23:25:45,340414,145709,100244
2024-04-17 23:26:00,336269,145832,102723
2024-04-17 23:26:15,339997,145517,102572
2024-04-17 23:26:30,336668,145590,102827
2024-04-17 23:26:45,340561,144439,102636
2024-04-17 23:27:00,337943,144843,102587
