"Time","Total","Peers","Orderers"
2024-04-17 23:21:45,0.307,0.281,0.0257
2024-04-17 23:22:00,0.307,0.281,0.0257
2024-04-17 23:22:15,0.308,0.282,0.0260
2024-04-17 23:22:30,0.308,0.282,0.0260
2024-04-17 23:22:45,0.308,0.282,0.0260
2024-04-17 23:23:00,0.308,0.282,0.0260
2024-04-17 23:23:15,0.309,0.283,0.0261
2024-04-17 23:23:30,0.309,0.283,0.0261
2024-04-17 23:23:45,0.318,0.292,0.0262
2024-04-17 23:24:00,0.231,0.227,0.00454
2024-04-17 23:24:15,0.0484,0.0436,0.00484
2024-04-17 23:24:30,0.0484,0.0436,0.00484
2024-04-17 23:24:45,0.0648,0.0597,0.00507
2024-04-17 23:25:00,0.0648,0.0597,0.00507
2024-04-17 23:25:15,0.101,0.0921,0.00871
2024-04-17 23:25:30,0.101,0.0921,0.00871
2024-04-17 23:25:45,0.117,0.108,0.00892
2024-04-17 23:26:00,0.117,0.108,0.00892
2024-04-17 23:26:15,0.153,0.141,0.0126
2024-04-17 23:26:30,0.153,0.141,0.0126
2024-04-17 23:26:45,0.170,0.157,0.0128
2024-04-17 23:27:00,0.170,0.157,0.0128
