"Time","All machines","machine69","machine70"
2024-04-17 23:21:45,1621922489,1015536287,598723035
2024-04-17 23:22:00,1621925203,1015537783,598724372
2024-04-17 23:22:15,1629539269,1015539489,598725304
2024-04-17 23:22:30,1629543079,1015540928,598726570
2024-04-17 23:22:45,1629547365,1015542388,598727752
2024-04-17 23:23:00,1629550974,1015543885,598729501
2024-04-17 23:23:15,1629606762,1015571169,598746697
2024-04-17 23:23:30,1629676048,1015602996,598764986
2024-04-17 23:23:45,1629744442,1015635895,598783291
2024-04-17 23:24:00,1121870686,507731571,598800189
2024-04-17 23:24:15,814778050,507764177,299323717
2024-04-17 23:24:30,814846400,507798216,299341722
2024-04-17 23:24:45,814912205,507831231,299359641
2024-04-17 23:25:00,814979538,507864153,299377618
2024-04-17 23:25:15,815043900,507898436,299392484
2024-04-17 23:25:30,815113711,507932047,299413231
2024-04-17 23:25:45,815179940,507965377,299428339
2024-04-17 23:26:00,815246828,508000467,299450264
2024-04-17 23:26:15,815313365,508036252,299467257
2024-04-17 23:26:30,815381362,508067085,299485276
2024-04-17 23:26:45,815446663,508099686,299503652
2024-04-17 23:27:00,815514171,508133396,299521442
