"Time","Total","Peers","Orderers","Couchsdb"
2024-04-17 23:21:45,5098,3913,1162,22.5
2024-04-17 23:22:00,7665,6008,1637,20.8
2024-04-17 23:22:15,9984,8023,1908,54.1
2024-04-17 23:22:30,12907,10640,2233,35.1
2024-04-17 23:22:45,14370,11967,2368,34.3
2024-04-17 23:23:00,15241,12722,2510,9.66
2024-04-17 23:23:15,73669,57355,13030,3284
2024-04-17 23:23:30,143074,110753,24718,7602
2024-04-17 23:23:45,213673,164969,36696,12008
2024-04-17 23:24:00,268755,206183,46868,15704
2024-04-17 23:24:15,267972,205934,46403,15635
2024-04-17 23:24:30,267032,205671,45754,15607
2024-04-17 23:24:45,267067,205755,45769,15543
2024-04-17 23:25:00,266010,204385,45941,15683
2024-04-17 23:25:15,266578,205372,45560,15646
2024-04-17 23:25:30,266173,205265,45104,15804
2024-04-17 23:25:45,266964,206177,44812,15975
2024-04-17 23:26:00,265852,205537,44803,15513
2024-04-17 23:26:15,268150,206925,45330,15895
2024-04-17 23:26:30,265376,203847,45688,15841
2024-04-17 23:26:45,266786,205672,44911,16204
2024-04-17 23:27:00,264687,204128,44479,16081
