"Time","All machines","machine69","machine70"
2024-04-17 23:21:45,0.0363,0.0252,0.0125
2024-04-17 23:22:00,0.0363,0.0252,0.0125
2024-04-17 23:22:15,0.0366,0.0252,0.0125
2024-04-17 23:22:30,0.0366,0.0252,0.0125
2024-04-17 23:22:45,0.0366,0.0252,0.0125
2024-04-17 23:23:00,0.0366,0.0252,0.0125
2024-04-17 23:23:15,0.0369,0.0252,0.0125
2024-04-17 23:23:30,0.0369,0.0252,0.0125
2024-04-17 23:23:45,0.0385,0.0252,0.0142
2024-04-17 23:24:00,0.0263,0.000717,0.0142
2024-04-17 23:24:15,0.00854,0.00652,0.00197
2024-04-17 23:24:30,0.00854,0.00652,0.00197
2024-04-17 23:24:45,0.0115,0.00652,0.00492
2024-04-17 23:25:00,0.0115,0.00652,0.00492
2024-04-17 23:25:15,0.0172,0.0124,0.00492
2024-04-17 23:25:30,0.0172,0.0124,0.00492
2024-04-17 23:25:45,0.0201,0.0124,0.00787
2024-04-17 23:26:00,0.0201,0.0183,0.00787
2024-04-17 23:26:15,0.0258,0.0183,0.00787
2024-04-17 23:26:30,0.0258,0.0183,0.00787
2024-04-17 23:26:45,0.0287,0.0183,0.0108
2024-04-17 23:27:00,0.0287,0.0183,0.0108
