"Time","All machines","machine69","machine70"
2024-04-17 23:21:45,928423186,481750265,437349534
2024-04-17 23:22:00,928424122,481750543,437350198
2024-04-17 23:22:15,937711457,481752711,437350350
2024-04-17 23:22:30,937713339,481753891,437350720
2024-04-17 23:22:45,937714464,481754633,437350928
2024-04-17 23:23:00,937715091,481754971,437351161
2024-04-17 23:23:15,937719939,481756148,437352402
2024-04-17 23:23:30,937726045,481757359,437353623
2024-04-17 23:23:45,937732549,481758701,437355030
2024-04-17 23:24:00,696862797,240884027,437356111
2024-04-17 23:24:15,468868881,240885324,218680867
2024-04-17 23:24:30,468876364,240886525,218681809
2024-04-17 23:24:45,468882496,240887762,218683326
2024-04-17 23:25:00,468888619,240888986,218684483
2024-04-17 23:25:15,468895158,240890361,218685864
2024-04-17 23:25:30,468901597,240891646,218687402
2024-04-17 23:25:45,468907399,240893037,218688565
2024-04-17 23:26:00,468913146,240894413,218689829
2024-04-17 23:26:15,468919849,240895597,218691046
2024-04-17 23:26:30,468926633,240896668,218692504
2024-04-17 23:26:45,468933028,240898040,218693723
2024-04-17 23:27:00,468938288,240899171,218694959
