"Time","All machines","machine69","machine70"
2024-04-17 23:21:45,1683699676,1048683347,620065913
2024-04-17 23:22:00,1683702363,1048684815,620067230
2024-04-17 23:22:15,1698592838,1048686461,620068121
2024-04-17 23:22:30,1698596795,1048687842,620069304
2024-04-17 23:22:45,1698601176,1048689243,620070414
2024-04-17 23:23:00,1698604674,1048690700,620072156
2024-04-17 23:23:15,1698672255,1048719162,620095823
2024-04-17 23:23:30,1698761127,1048753802,620121720
2024-04-17 23:23:45,1698849349,1048789690,620148537
2024-04-17 23:24:00,1174408621,524301974,620172665
2024-04-17 23:24:15,849383873,524337143,310041597
2024-04-17 23:24:30,849470677,524374137,310067155
2024-04-17 23:24:45,849555240,524409958,310093450
2024-04-17 23:25:00,849642070,524446184,310118819
2024-04-17 23:25:15,849723801,524483393,310141043
2024-04-17 23:25:30,849813989,524519788,310169384
2024-04-17 23:25:45,849896851,524555459,310193055
2024-04-17 23:26:00,849982183,524592970,310222225
2024-04-17 23:26:15,850065965,524631445,310246887
2024-04-17 23:26:30,850153838,524665450,310273115
2024-04-17 23:26:45,850237039,524700865,310298946
2024-04-17 23:27:00,850323641,524737170,310323956
