"Time","Total","Peers","Orderers"
2024-04-19 19:15:00,0.0860,0.0843,0.00167
2024-04-19 19:15:15,0.0308,0.0287,0.00207
2024-04-19 19:15:30,0.0308,0.0287,0.00207
2024-04-19 19:15:45,0.0393,0.0372,0.00214
2024-04-19 19:16:00,0.0393,0.0372,0.00214
2024-04-19 19:16:15,0.0540,0.0507,0.00331
2024-04-19 19:16:30,0.0540,0.0507,0.00331
2024-04-19 19:16:45,0.0627,0.0593,0.00338
2024-04-19 19:17:00,0.0627,0.0593,0.00338
2024-04-19 19:17:15,0.0783,0.0738,0.00454
2024-04-19 19:17:30,0.0783,0.0738,0.00454
2024-04-19 19:17:45,0.0869,0.0823,0.00461
2024-04-19 19:18:00,0.0869,0.0823,0.00461
