"Time","Total","Peers","Orderers"
2024-04-17 23:06:00,0.00376,0.00293,0.000824
2024-04-17 23:06:15,0.00376,0.00293,0.000824
2024-04-17 23:06:30,0.00376,0.00293,0.000824
2024-04-17 23:06:45,0.00277,0.00222,0.000549
2024-04-17 23:07:00,0.000660,0.000336,0.000324
2024-04-17 23:07:15,0.000660,0.000336,0.000324
2024-04-17 23:07:30,0.000660,0.000336,0.000324
2024-04-17 23:07:45,0.00299,0.00209,0.000904
2024-04-17 23:08:00,0.00541,0.00448,0.000935
2024-04-17 23:08:15,0.00541,0.00448,0.000935
2024-04-17 23:08:30,0.0165,0.0154,0.00106
2024-04-17 23:08:45,0.0233,0.0206,0.00276
2024-04-17 23:09:00,0.0286,0.0257,0.00283
2024-04-17 23:09:15,0.0286,0.0257,0.00283
2024-04-17 23:09:30,0.0399,0.0369,0.00296
2024-04-17 23:09:45,0.0467,0.0420,0.00465
2024-04-17 23:10:00,0.0519,0.0472,0.00472
2024-04-17 23:10:15,0.0519,0.0472,0.00472
2024-04-17 23:10:30,0.0645,0.0596,0.00486
2024-04-17 23:10:45,0.0713,0.0647,0.00655
2024-04-17 23:11:00,0.0765,0.0699,0.00663
2024-04-17 23:11:15,0.0765,0.0699,0.00663
2024-04-17 23:11:30,0.0887,0.0819,0.00677
2024-04-17 23:11:45,0.0924,0.0856,0.00677
