"Time","All machines","machine69","machine70"
2024-04-17 23:06:00,15615,4613,5512
2024-04-17 23:06:15,15314,4493,5400
2024-04-17 23:06:30,15098,4390,5370
2024-04-17 23:06:45,14804,4295,5316
2024-04-17 23:07:00,14715,4196,5314
2024-04-17 23:07:15,14745,4224,5310
2024-04-17 23:07:30,71733,27308,26922
2024-04-17 23:07:45,186767,75934,57485
2024-04-17 23:08:00,304228,124840,85964
2024-04-17 23:08:15,408696,174054,112541
2024-04-17 23:08:30,428298,184038,117888
2024-04-17 23:08:45,427373,183473,117679
2024-04-17 23:09:00,427402,183373,116647
2024-04-17 23:09:15,403326,163368,111070
2024-04-17 23:09:30,425083,181675,116914
2024-04-17 23:09:45,423512,182277,116799
2024-04-17 23:10:00,425867,185811,116646
2024-04-17 23:10:15,450486,194506,117111
2024-04-17 23:10:30,414618,173601,115775
2024-04-17 23:10:45,424370,181141,116036
2024-04-17 23:11:00,425150,181250,116584
2024-04-17 23:11:15,438285,188815,121712
2024-04-17 23:11:30,392687,171835,101382
2024-04-17 23:11:45,274177,120520,72736
