"Time","All machines","machine69","machine70"
2024-04-17 23:06:00,0.000984,0.000340,0.000340
2024-04-17 23:06:15,0.000984,0.000340,0.000340
2024-04-17 23:06:30,0.000984,0.000340,0.000340
2024-04-17 23:06:45,0.000755,0.000111,0.000340
2024-04-17 23:07:00,0.000320,0.000111,0.000107
2024-04-17 23:07:15,0.000320,0.000111,0.000107
2024-04-17 23:07:30,0.000320,0.000111,0.000107
2024-04-17 23:07:45,0.000645,0.000435,0.000107
2024-04-17 23:08:00,0.00105,0.000435,0.000107
2024-04-17 23:08:15,0.00105,0.000435,0.000107
2024-04-17 23:08:30,0.00191,0.000435,0.000977
2024-04-17 23:08:45,0.00286,0.000435,0.000977
2024-04-17 23:09:00,0.00373,0.00138,0.000977
2024-04-17 23:09:15,0.00373,0.00138,0.000977
2024-04-17 23:09:30,0.00463,0.00138,0.00188
2024-04-17 23:09:45,0.00557,0.00138,0.00188
2024-04-17 23:10:00,0.00643,0.00233,0.00188
2024-04-17 23:10:15,0.00643,0.00233,0.00188
2024-04-17 23:10:30,0.00742,0.00233,0.00286
2024-04-17 23:10:45,0.00836,0.00327,0.00286
2024-04-17 23:11:00,0.00922,0.00327,0.00286
2024-04-17 23:11:15,0.00922,0.00327,0.00286
2024-04-17 23:11:30,0.0102,0.00327,0.00381
2024-04-17 23:11:45,0.0108,0.00391,0.00381
