"Time","Total","Peers","Orderers","Couchdb"
2024-04-17 23:06:00,1627470949,1627437919,29364,3666
2024-04-17 23:06:15,1627475364,1627441615,30073,3676
2024-04-17 23:06:30,1627479288,1627444921,30688,3679
2024-04-17 23:06:45,1120140477,1120117557,20338,2582
2024-04-17 23:07:00,813752205,813739773,11621,811
2024-04-17 23:07:15,813756022,813742867,12344,811
2024-04-17 23:07:30,813799613,813776570,20534,2509
2024-04-17 23:07:45,813878615,813835084,36967,6564
2024-04-17 23:08:00,813958641,813896445,51762,10434
2024-04-17 23:08:15,814027988,813948267,65324,14397
2024-04-17 23:08:30,814107779,814009301,79689,18789
2024-04-17 23:08:45,814180594,814065470,92757,22367
2024-04-17 23:09:00,814256018,814123131,106379,26508
2024-04-17 23:09:15,814316093,814170159,116583,29351
2024-04-17 23:09:30,814402349,814235705,132018,34626
2024-04-17 23:09:45,814475552,814290270,146088,39194
2024-04-17 23:10:00,814555731,814351976,160173,43582
2024-04-17 23:10:15,814627022,814407032,172725,47265
2024-04-17 23:10:30,814695016,814457644,185451,51921
2024-04-17 23:10:45,814773072,814518446,198892,55734
2024-04-17 23:11:00,814850607,814577585,212620,60402
2024-04-17 23:11:15,814926203,814636966,224994,64243
2024-04-17 23:11:30,814974715,814673974,234074,66667
2024-04-17 23:11:45,814979085,814677695,234723,66667
