"Time","machine69","machine70","All Machines","machine77"
2024-06-24 23:36:30,446,404,628,202
2024-06-24 23:36:45,446,405,628,202
2024-06-24 23:37:00,446,405,628,202
2024-06-24 23:37:15,446,405,628,202
2024-06-24 23:37:30,446,405,628,202
2024-06-24 23:37:45,447,405,628,202
2024-06-24 23:38:00,447,405,628,202
2024-06-24 23:38:15,447,405,628,202
2024-06-24 23:38:30,447,405,628,202
2024-06-24 23:38:45,447,405,628,202
2024-06-24 23:39:00,447,405,628,202
2024-06-24 23:39:15,447,405,629,203
2024-06-24 23:39:30,447,405,629,203
2024-06-24 23:39:45,447,405,629,203
2024-06-24 23:40:00,447,405,629,203
2024-06-24 23:40:15,447,405,629,203
2024-06-24 23:40:30,447,405,629,203
2024-06-24 23:40:45,447,405,629,203
2024-06-24 23:41:00,447,405,629,203
2024-06-24 23:41:15,447,405,629,203
2024-06-24 23:41:30,447,405,629,203
