"Time","All machines","machine69","machine70","machine77"
2024-06-24 23:36:30,0.000519,0.000175,0.000172,0.000172
2024-06-24 23:36:45,0.000862,0.000298,0.000282,0.000282
2024-06-24 23:37:00,0.000862,0.000298,0.000282,0.000282
2024-06-24 23:37:15,0.000862,0.000298,0.000282,0.000282
2024-06-24 23:37:30,0.000862,0.000298,0.000282,0.000282
2024-06-24 23:37:45,0.00345,0.00117,0.00114,0.00114
2024-06-24 23:38:00,0.00345,0.00117,0.00114,0.00114
2024-06-24 23:38:15,0.00345,0.00117,0.00114,0.00114
2024-06-24 23:38:30,0.00345,0.00117,0.00114,0.00114
2024-06-24 23:38:45,0.00603,0.00203,0.00200,0.00200
2024-06-24 23:39:00,0.00603,0.00203,0.00200,0.00200
2024-06-24 23:39:15,0.00603,0.00203,0.00200,0.00200
2024-06-24 23:39:30,0.00603,0.00203,0.00200,0.00200
2024-06-24 23:39:45,0.00861,0.00290,0.00286,0.00286
2024-06-24 23:40:00,0.00861,0.00290,0.00286,0.00286
2024-06-24 23:40:15,0.00861,0.00290,0.00286,0.00286
2024-06-24 23:40:30,0.00861,0.00290,0.00286,0.00286
2024-06-24 23:40:45,0.0109,0.00367,0.00362,0.00362
2024-06-24 23:41:00,0.0109,0.00367,0.00362,0.00362
2024-06-24 23:41:15,0.0109,0.00367,0.00362,0.00362
2024-06-24 23:41:30,0.0109,0.00367,0.00362,0.00362
