"Time","Total","Peers","Orderers","Couchsdb"
2024-06-24 23:36:30,250905,4141,6297,1848
2024-06-24 23:36:45,1645758,51829,31066,6732
2024-06-24 23:37:00,2516152,82175,49767,10862
2024-06-24 23:37:15,3823559,124027,69825,16250
2024-06-24 23:37:30,3926451,127170,71835,17142
2024-06-24 23:37:45,3910067,126577,71011,17899
2024-06-24 23:38:00,3900436,126480,70670,17809
2024-06-24 23:38:15,3910006,126449,71662,17892
2024-06-24 23:38:30,3868906,126092,71501,18116
2024-06-24 23:38:45,3881507,125577,71748,18492
2024-06-24 23:39:00,3886821,126113,71688,17863
2024-06-24 23:39:15,3896962,126680,71596,18215
2024-06-24 23:39:30,3882486,127168,71718,18044
2024-06-24 23:39:45,3910276,126928,71491,18060
2024-06-24 23:40:00,3903652,126159,71321,18209
2024-06-24 23:40:15,3861209,124923,70425,18368
2024-06-24 23:40:30,3759530,120615,68611,16967
2024-06-24 23:40:45,2564900,82458,46592,12729
2024-06-24 23:41:00,1618748,49391,29679,8478
2024-06-24 23:41:15,378820,8897,7070,1005
2024-06-24 23:41:30,200699,2505,3213,98.8
