"Time","All machines","machine69","machine70","machine77"
2024-06-24 23:36:30,109,37.7,35.6,35.5
2024-06-24 23:36:45,110,38.0,35.8,35.8
2024-06-24 23:37:00,111,38.4,36.1,36.1
2024-06-24 23:37:15,110,38.5,35.9,36.2
2024-06-24 23:37:30,111,38.3,36.1,36.0
2024-06-24 23:37:45,111,38.7,36.3,36.2
2024-06-24 23:38:00,112,38.9,36.4,36.4
2024-06-24 23:38:15,112,38.9,36.6,36.4
2024-06-24 23:38:30,113,38.7,36.7,36.7
2024-06-24 23:38:45,113,39.6,36.8,36.9
2024-06-24 23:39:00,113,39.2,37.2,37.3
2024-06-24 23:39:15,114,39.6,37.1,37.1
2024-06-24 23:39:30,114,39.6,37.0,37.0
2024-06-24 23:39:45,115,39.7,37.4,37.4
2024-06-24 23:40:00,115,39.7,37.6,37.5
2024-06-24 23:40:15,115,40.1,37.9,37.8
2024-06-24 23:40:30,116,40.2,37.6,37.6
2024-06-24 23:40:45,115,39.5,37.6,37.6
2024-06-24 23:41:00,115,39.5,37.5,37.5
2024-06-24 23:41:15,116,39.9,37.7,37.8
2024-06-24 23:41:30,115,39.7,37.3,37.2
