"Time","All machines","machine69","machine70","machine77"
2024-06-24 23:36:30,250905,88008,169939,145724
2024-06-24 23:36:45,1645758,777817,358739,338562
2024-06-24 23:37:00,2516152,1126052,747530,721275
2024-06-24 23:37:15,3823559,1812919,948655,924370
2024-06-24 23:37:30,3926451,1844399,1041106,1040455
2024-06-24 23:37:45,3910067,1839883,1036156,1039287
2024-06-24 23:38:00,3900436,1836765,1032972,1034117
2024-06-24 23:38:15,3910006,1842091,1036083,1035565
2024-06-24 23:38:30,3868906,1840248,1025984,1022990
2024-06-24 23:38:45,3881507,1841836,1020702,1022129
2024-06-24 23:39:00,3886821,1847102,1017229,1018245
2024-06-24 23:39:15,3896962,1853816,1019658,1019570
2024-06-24 23:39:30,3882486,1854252,1028878,1027462
2024-06-24 23:39:45,3910276,1853684,1029931,1030499
2024-06-24 23:40:00,3903652,1845838,1032945,1030416
2024-06-24 23:40:15,3861209,1825046,1020001,1020214
2024-06-24 23:40:30,3759530,1826100,938999,971265
2024-06-24 23:40:45,2564900,1203031,753101,777339
2024-06-24 23:41:00,1618748,843969,372505,399158
2024-06-24 23:41:15,378820,153385,189006,212453
2024-06-24 23:41:30,200699,73254,64226,64395
