"Time","Total","Peers","Orderers","Couchsdb"
2024-06-24 23:36:30,293171,3780,6443,1946
2024-06-24 23:36:45,1746043,50899,28359,6264
2024-06-24 23:37:00,2684123,80811,46352,9933
2024-06-24 23:37:15,4041147,122795,64881,14674
2024-06-24 23:37:30,4178360,126428,65978,14895
2024-06-24 23:37:45,4157283,126255,65038,15538
2024-06-24 23:38:00,4142210,126188,63963,15462
2024-06-24 23:38:15,4150184,126171,64477,15465
2024-06-24 23:38:30,4101879,125783,64510,15538
2024-06-24 23:38:45,4113039,125692,65391,15695
2024-06-24 23:39:00,4126423,125885,65470,15188
2024-06-24 23:39:15,4131942,126249,65738,15520
2024-06-24 23:39:30,4122492,126730,65763,15340
2024-06-24 23:39:45,4158280,126859,65012,15135
2024-06-24 23:40:00,4154812,126344,64949,15119
2024-06-24 23:40:15,4120331,125700,63860,15373
2024-06-24 23:40:30,4005354,121788,62178,14064
2024-06-24 23:40:45,2758695,83503,42938,10554
2024-06-24 23:41:00,1737730,50160,26730,6987
2024-06-24 23:41:15,444720,8626,6942,840
2024-06-24 23:41:30,247010,2346,3138,98.8
