"Time","orderers","peers","Total"
2024-06-24 23:36:30,0.419,340,340
2024-06-24 23:36:45,0.662,344,344
2024-06-24 23:37:00,0.879,345,345
2024-06-24 23:37:15,1.02,344,344
2024-06-24 23:37:30,1.05,345,345
2024-06-24 23:37:45,1.28,347,347
2024-06-24 23:38:00,1.33,349,349
2024-06-24 23:38:15,1.32,350,350
2024-06-24 23:38:30,1.44,351,351
2024-06-24 23:38:45,1.71,353,353
2024-06-24 23:39:00,1.58,353,353
2024-06-24 23:39:15,1.79,356,356
2024-06-24 23:39:30,1.93,356,356
2024-06-24 23:39:45,1.90,357,357
2024-06-24 23:40:00,2.07,357,357
2024-06-24 23:40:15,2.21,359,359
2024-06-24 23:40:30,2.11,360,360
2024-06-24 23:40:45,2.16,358,358
2024-06-24 23:41:00,2.17,359,359
2024-06-24 23:41:15,2.17,360,360
2024-06-24 23:41:30,2.17,359,359
