"Time","Total","Peers","Orderers"
2024-04-18 10:08:00,5.24,4.19,1.05
2024-04-18 10:08:15,5.81,4.75,1.05
2024-04-18 10:08:30,5.41,4.32,1.09
2024-04-18 10:08:45,5.50,4.43,1.07
2024-04-18 10:09:00,5.67,4.62,1.05
2024-04-18 10:09:15,16.8,13.9,2.89
2024-04-18 10:09:30,38.7,32.4,6.29
2024-04-18 10:09:45,60.5,50.9,9.64
2024-04-18 10:10:00,83.5,70.4,13.1
2024-04-18 10:10:15,88.0,74.3,13.7
2024-04-18 10:10:30,88.0,74.4,13.6
2024-04-18 10:10:45,90.2,76.4,13.8
2024-04-18 10:11:00,89.9,76.2,13.7
2024-04-18 10:11:15,90.2,76.5,13.7
2024-04-18 10:11:30,91.1,77.2,13.9
2024-04-18 10:11:45,91.8,77.7,14.1
2024-04-18 10:12:00,90.3,76.4,13.8
2024-04-18 10:12:15,90.5,76.5,14.1
2024-04-18 10:12:30,89.3,75.5,13.8
2024-04-18 10:12:45,88.9,75.3,13.6
2024-04-18 10:13:00,86.0,72.4,13.6
2024-04-18 10:13:15,78.3,66.1,12.1
