"Time","All machines","machine69","machine70"
2024-04-18 10:05:30,9387,497,4282
2024-04-18 10:05:45,6589,284,3060
2024-04-18 10:06:00,4001,113,1779
2024-04-18 10:06:15,655,,65.5
2024-04-18 10:07:30,1330,1330,
2024-04-18 10:07:45,2783,2783,
2024-04-18 10:08:00,5181,4091,954
2024-04-18 10:08:15,7983,5541,2186
2024-04-18 10:08:30,10504,5876,3339
2024-04-18 10:08:45,13360,6002,4706
2024-04-18 10:09:00,14713,6210,4475
2024-04-18 10:09:15,58909,26105,16832
2024-04-18 10:09:30,128104,64421,31690
2024-04-18 10:09:45,208090,105824,55052
2024-04-18 10:10:00,278225,142069,70188
2024-04-18 10:10:15,286539,149463,74393
2024-04-18 10:10:30,282313,145248,73848
2024-04-18 10:10:45,277978,147576,74623
2024-04-18 10:11:00,285133,148277,74120
2024-04-18 10:11:15,284589,148637,67659
2024-04-18 10:11:30,286712,150330,74202
2024-04-18 10:11:45,287533,151222,74386
2024-04-18 10:12:00,284179,148292,71664
2024-04-18 10:12:15,281843,147258,74504
2024-04-18 10:12:30,280421,145950,74478
2024-04-18 10:12:45,282518,146599,72797
2024-04-18 10:13:00,255592,131630,73568
2024-04-18 10:13:15,253501,132007,63317
2024-04-18 10:13:30,182707,97845,43742
2024-04-18 10:13:45,106214,56508,25963
2024-04-18 10:14:00,55610,27997,14597
2024-04-18 10:14:15,17987,7512,4878
2024-04-18 10:14:30,18121,7360,4900
2024-04-18 10:14:45,18989,7741,5312
2024-04-18 10:15:00,18759,7405,5335
2024-04-18 10:15:15,18019,6828,5120
2024-04-18 10:15:30,17640,6446,4681
2024-04-18 10:15:45,16056,5674,4568
2024-04-18 10:16:00,15688,5573,4561
