"Time","All machines","machine69","machine70"
2024-04-18 10:08:00,48756260,36899351,11787049
2024-04-18 10:08:15,48756260,36899351,11787049
2024-04-18 10:08:30,48826120,36899351,11787049
2024-04-18 10:08:45,48826120,36899351,11787049
2024-04-18 10:09:00,48826120,36899351,11787049
2024-04-18 10:09:15,48826120,36899351,11787049
2024-04-18 10:09:30,48826120,36899351,11787049
2024-04-18 10:09:45,48826140,36899371,11787049
2024-04-18 10:10:00,48826205,36899436,11787049
2024-04-18 10:10:15,33011651,21084882,11787049
2024-04-18 10:10:30,27048266,21084882,5893524
2024-04-18 10:10:45,27048266,21084882,5893524
2024-04-18 10:11:00,27048286,21084902,5893524
2024-04-18 10:11:15,27048286,21084902,5893524
2024-04-18 10:11:30,27048286,21084902,5893524
2024-04-18 10:11:45,27048286,21084902,5893524
2024-04-18 10:12:00,27048288,21084904,5893524
2024-04-18 10:12:15,27048488,21085104,5893524
2024-04-18 10:12:30,27048634,21085226,5893524
2024-04-18 10:12:45,27048822,21085438,5893524
2024-04-18 10:13:00,27048981,21085597,5893524
2024-04-18 10:13:15,27049225,21085841,5893524
