"Time","All machines","machine69","machine70"
2024-04-18 10:08:00,871003218,422623460,438518178
2024-04-18 10:08:15,871004313,422623600,438519114
2024-04-18 10:08:30,880882169,422625835,438519285
2024-04-18 10:08:45,880884346,422627335,438519897
2024-04-18 10:09:00,880886008,422627807,438520441
2024-04-18 10:09:15,880889303,422628551,438521190
2024-04-18 10:09:30,880895377,422629688,438522487
2024-04-18 10:09:45,880901429,422631165,438523732
2024-04-18 10:10:00,880908168,422632314,438525253
2024-04-18 10:10:15,699795267,241514633,438526723
2024-04-18 10:10:30,470686310,241515819,219274882
2024-04-18 10:10:45,470691840,241517129,219276120
2024-04-18 10:11:00,470698491,241518344,219277846
2024-04-18 10:11:15,470704927,241519656,219278819
2024-04-18 10:11:30,470711140,241520958,219280364
2024-04-18 10:11:45,470716738,241522141,219281377
2024-04-18 10:12:00,470722965,241523376,219282583
2024-04-18 10:12:15,470729580,241524634,219284491
2024-04-18 10:12:30,470735049,241525882,219285543
2024-04-18 10:12:45,470742098,241527323,219286809
2024-04-18 10:13:00,470745683,241528149,219287885
2024-04-18 10:13:15,470752120,241529359,219289300
