"Time","All machines","machine69","machine70"
2024-04-18 10:08:00,1167053806,526327547,622983203
2024-04-18 10:08:15,1167056656,526329073,622984351
2024-04-18 10:08:30,1184805322,526330601,622985421
2024-04-18 10:08:45,1184810076,526332053,622986614
2024-04-18 10:09:00,1184813779,526333592,622987588
2024-04-18 10:09:15,1184871621,526354592,623005185
2024-04-18 10:09:30,1184961989,526396780,623028144
2024-04-18 10:09:45,1185062808,526440360,623058040
2024-04-18 10:10:00,1185163919,526481099,623080910
2024-04-18 10:10:15,1185257366,526517034,623111438
2024-04-18 10:10:30,856120823,526553939,311636477
2024-04-18 10:10:45,856210623,526598846,311669149
2024-04-18 10:11:00,856320900,526642840,311696592
2024-04-18 10:11:15,856420343,526684257,311719984
2024-04-18 10:11:30,856526367,526728231,311749001
2024-04-18 10:11:45,856628383,526769678,311772507
2024-04-18 10:12:00,856723393,526814048,311799148
2024-04-18 10:12:15,856823299,526855775,311829870
2024-04-18 10:12:30,856926602,526896000,311855245
2024-04-18 10:12:45,857033597,526937603,311877233
2024-04-18 10:13:00,857088270,526966344,311900773
2024-04-18 10:13:15,857187861,527007491,311921696
