"Time","Total","Peers","Orderers","Couchsdb"
2024-04-18 10:08:00,0,0,0,0
2024-04-18 10:08:15,0,0,0,0
2024-04-18 10:08:30,0,0,0,0
2024-04-18 10:08:45,0,0,0,0
2024-04-18 10:09:00,0,0,0,0
2024-04-18 10:09:15,2.13,1.06,1.07,0
2024-04-18 10:09:30,3.19,1.07,2.13,0
2024-04-18 10:09:45,3.20,1.06,2.14,0
2024-04-18 10:10:00,5.28,2.09,2.12,1.07
2024-04-18 10:10:15,9.57,2.11,4.28,3.19
2024-04-18 10:10:30,9.55,2.10,4.21,3.24
2024-04-18 10:10:45,8.49,2.11,4.23,2.15
2024-04-18 10:11:00,6.37,1.07,4.21,1.09
2024-04-18 10:11:15,3.17,1.03,1.05,1.08
2024-04-18 10:11:30,3.17,2.10,0,1.07
2024-04-18 10:11:45,4.18,2.06,0,2.12
2024-04-18 10:12:00,4.15,3.11,0,1.03
2024-04-18 10:12:15,10.5,4.16,3.18,3.20
2024-04-18 10:12:30,9.47,3.12,3.16,3.19
2024-04-18 10:12:45,10.5,3.15,3.11,4.21
2024-04-18 10:13:00,7.48,2.16,1.12,4.20
2024-04-18 10:13:15,4.15,1.03,1.03,2.09
