"Time","Total","Peers","Orderers"
2024-04-18 10:08:00,0.00117,0.000599,0.000572
2024-04-18 10:08:15,0.00117,0.000599,0.000572
2024-04-18 10:08:30,0.00139,0.000713,0.000675
2024-04-18 10:08:45,0.00139,0.000713,0.000675
2024-04-18 10:09:00,0.00139,0.000717,0.000675
2024-04-18 10:09:15,0.00139,0.000717,0.000675
2024-04-18 10:09:30,0.00343,0.00260,0.000835
2024-04-18 10:09:45,0.00343,0.00260,0.000835
2024-04-18 10:10:00,0.00705,0.00617,0.000881
2024-04-18 10:10:15,0.00681,0.00603,0.000774
2024-04-18 10:10:30,0.0178,0.0160,0.00172
2024-04-18 10:10:45,0.0178,0.0160,0.00172
2024-04-18 10:11:00,0.0229,0.0211,0.00180
2024-04-18 10:11:15,0.0229,0.0211,0.00180
2024-04-18 10:11:30,0.0345,0.0315,0.00297
2024-04-18 10:11:45,0.0345,0.0315,0.00297
2024-04-18 10:12:00,0.0398,0.0368,0.00304
2024-04-18 10:12:15,0.0398,0.0368,0.00304
2024-04-18 10:12:30,0.0513,0.0471,0.00420
2024-04-18 10:12:45,0.0513,0.0471,0.00420
2024-04-18 10:13:00,0.0565,0.0523,0.00427
2024-04-18 10:13:15,0.0565,0.0523,0.00427
