"Time","All machines","machine69","machine70"
2024-04-18 10:08:00,0,0,0
2024-04-18 10:08:15,0,0,0
2024-04-18 10:08:30,0,0,0
2024-04-18 10:08:45,0,0,0
2024-04-18 10:09:00,0,0,0
2024-04-18 10:09:15,2.13,2.13,0
2024-04-18 10:09:30,3.19,2.13,1.01
2024-04-18 10:09:45,3.20,2.07,1.01
2024-04-18 10:10:00,5.28,3.21,1.02
2024-04-18 10:10:15,9.57,7.49,1.02
2024-04-18 10:10:30,9.55,7.51,0
2024-04-18 10:10:45,8.49,5.49,2.02
2024-04-18 10:11:00,6.37,6.44,3.02
2024-04-18 10:11:15,3.17,1.08,3.12
2024-04-18 10:11:30,3.17,1.06,1.08
2024-04-18 10:11:45,4.18,2.14,2.21
2024-04-18 10:12:00,4.15,1.07,3.03
2024-04-18 10:12:15,10.5,4.29,4.02
2024-04-18 10:12:30,9.47,3.25,3.04
2024-04-18 10:12:45,10.5,3.19,3.01
2024-04-18 10:13:00,7.48,2.10,3.27
2024-04-18 10:13:15,4.15,0,2.10
