"Time","Total","Peers","Orderers"
2024-06-13 13:43:00,615,0.128,0.000536
2024-06-13 13:43:15,615,0.128,0.000536
2024-06-13 13:43:30,615,0.128,0.000536
2024-06-13 13:43:45,615,0.128,0.000539
2024-06-13 13:44:00,615,0.128,0.000539
2024-06-13 13:44:15,615,0.128,0.000539
2024-06-13 13:44:30,615,0.128,0.000539
2024-06-13 13:44:45,615,0.128,0.000545
2024-06-13 13:45:00,615,0.128,0.000545
2024-06-13 13:45:15,615,0.128,0.000545
2024-06-13 13:45:30,615,0.128,0.000545
2024-06-13 13:45:45,615,0.132,0.00196
2024-06-13 13:46:00,615,0.132,0.00196
2024-06-13 13:46:15,615,0.132,0.00196
2024-06-13 13:46:30,615,0.132,0.00196
2024-06-13 13:46:45,615,0.137,0.00363
2024-06-13 13:47:00,615,0.137,0.00363
2024-06-13 13:47:15,615,0.137,0.00363
2024-06-13 13:47:30,615,0.137,0.00363
2024-06-13 13:47:45,616,0.141,0.00530
2024-06-13 13:48:00,616,0.141,0.00530
2024-06-13 13:48:15,616,0.141,0.00530
2024-06-13 13:48:30,616,0.141,0.00530
2024-06-13 13:48:45,616,0.146,0.00698
2024-06-13 13:49:00,616,0.146,0.00698
2024-06-13 13:49:15,616,0.146,0.00698
2024-06-13 13:49:30,616,0.146,0.00698
2024-06-13 13:49:45,616,0.147,0.00725
2024-06-13 13:50:00,616,0.147,0.00725
