"Time","machine69","machine70","All Machines","machine77"
2024-06-13 13:43:00,414,400,615,208
2024-06-13 13:43:15,414,400,615,208
2024-06-13 13:43:30,414,400,615,208
2024-06-13 13:43:45,414,400,615,208
2024-06-13 13:44:00,414,400,615,208
2024-06-13 13:44:15,414,400,615,208
2024-06-13 13:44:30,414,400,615,208
2024-06-13 13:44:45,414,400,615,208
2024-06-13 13:45:00,414,400,615,208
2024-06-13 13:45:15,414,400,615,208
2024-06-13 13:45:30,414,400,615,208
2024-06-13 13:45:45,414,400,615,208
2024-06-13 13:46:00,414,400,615,208
2024-06-13 13:46:15,414,400,615,208
2024-06-13 13:46:30,414,400,615,208
2024-06-13 13:46:45,414,400,615,208
2024-06-13 13:47:00,414,400,615,208
2024-06-13 13:47:15,414,401,615,208
2024-06-13 13:47:30,414,401,615,208
2024-06-13 13:47:45,414,401,616,208
2024-06-13 13:48:00,414,401,616,208
2024-06-13 13:48:15,414,401,616,208
2024-06-13 13:48:30,414,401,616,208
2024-06-13 13:48:45,414,401,616,208
2024-06-13 13:49:00,414,401,616,208
2024-06-13 13:49:15,414,401,616,208
2024-06-13 13:49:30,414,401,616,208
2024-06-13 13:49:45,414,401,616,208
2024-06-13 13:50:00,414,401,616,208
