"Time","orderers","peers","Total"
2024-06-13 13:43:00,0.361,339,339
2024-06-13 13:43:15,0.374,341,341
2024-06-13 13:43:30,0.386,340,340
2024-06-13 13:43:45,0.399,341,341
2024-06-13 13:44:00,0.405,340,340
2024-06-13 13:44:15,0.405,342,342
2024-06-13 13:44:30,0.412,340,340
2024-06-13 13:44:45,0.422,342,342
2024-06-13 13:45:00,0.573,345,345
2024-06-13 13:45:15,0.777,346,346
2024-06-13 13:45:30,0.905,348,348
2024-06-13 13:45:45,0.939,347,347
2024-06-13 13:46:00,1.07,348,348
2024-06-13 13:46:15,1.33,352,352
2024-06-13 13:46:30,1.16,351,351
2024-06-13 13:46:45,1.40,355,355
2024-06-13 13:47:00,1.54,355,355
2024-06-13 13:47:15,1.51,355,355
2024-06-13 13:47:30,1.69,356,356
2024-06-13 13:47:45,1.91,358,358
2024-06-13 13:48:00,1.76,360,360
2024-06-13 13:48:15,2.00,362,362
2024-06-13 13:48:30,2.13,362,362
2024-06-13 13:48:45,2.13,362,362
2024-06-13 13:49:00,2.14,363,363
2024-06-13 13:49:15,2.15,362,362
2024-06-13 13:49:30,2.15,361,361
2024-06-13 13:49:45,2.15,361,361
2024-06-13 13:50:00,2.15,362,362
