"Time","Total","Peers","Orderers"
2024-06-13 13:43:00,722,0.151,0.000629
2024-06-13 13:43:15,722,0.151,0.000629
2024-06-13 13:43:30,722,0.151,0.000629
2024-06-13 13:43:45,722,0.151,0.000633
2024-06-13 13:44:00,722,0.151,0.000633
2024-06-13 13:44:15,722,0.151,0.000633
2024-06-13 13:44:30,722,0.151,0.000633
2024-06-13 13:44:45,722,0.151,0.000641
2024-06-13 13:45:00,722,0.151,0.000641
2024-06-13 13:45:15,723,0.151,0.000641
2024-06-13 13:45:30,723,0.151,0.000641
2024-06-13 13:45:45,723,0.155,0.00231
2024-06-13 13:46:00,723,0.155,0.00231
2024-06-13 13:46:15,723,0.155,0.00231
2024-06-13 13:46:30,723,0.155,0.00231
2024-06-13 13:46:45,723,0.161,0.00427
2024-06-13 13:47:00,723,0.161,0.00427
2024-06-13 13:47:15,723,0.161,0.00427
2024-06-13 13:47:30,723,0.161,0.00427
2024-06-13 13:47:45,724,0.166,0.00623
2024-06-13 13:48:00,724,0.166,0.00623
2024-06-13 13:48:15,724,0.166,0.00623
2024-06-13 13:48:30,724,0.166,0.00623
2024-06-13 13:48:45,724,0.171,0.00820
2024-06-13 13:49:00,724,0.171,0.00820
2024-06-13 13:49:15,724,0.171,0.00820
2024-06-13 13:49:30,724,0.171,0.00820
2024-06-13 13:49:45,724,0.172,0.00852
2024-06-13 13:50:00,724,0.172,0.00852
