"Time","Total","Peers","Orderers","Couchsdb"
2024-06-13 13:43:00,203,26.8,14.5,9.58
2024-06-13 13:43:15,161,21.5,14.4,9.59
2024-06-13 13:43:30,169,25.8,14.0,9.68
2024-06-13 13:43:45,212,27.2,18.0,11.9
2024-06-13 13:44:00,139,24.0,10.1,9.59
2024-06-13 13:44:15,44.3,3.57,3.57,2.37
2024-06-13 13:44:30,19.0,3.54,2.36,2.37
2024-06-13 13:44:45,0,0,0,0
2024-06-13 13:45:00,0,0,0,0
2024-06-13 13:45:15,0,0,0,0
2024-06-13 13:45:30,0,0,0,0
2024-06-13 13:45:45,0,0,0,0
2024-06-13 13:46:00,10.8,0,2.43,0
2024-06-13 13:46:15,179,19.2,16.8,9.66
2024-06-13 13:46:30,184,20.0,17.2,9.25
2024-06-13 13:46:45,200,19.4,14.4,9.71
2024-06-13 13:47:00,309,28.0,24.9,15.5
2024-06-13 13:47:15,199,14.5,14.3,9.54
2024-06-13 13:47:30,475,34.4,28.5,19.3
2024-06-13 13:47:45,378,26.4,26.3,16.7
2024-06-13 13:48:00,392,26.7,29.0,16.6
2024-06-13 13:48:15,275,7.14,14.4,7.06
2024-06-13 13:48:30,379,6.17,8.60,5.82
2024-06-13 13:48:45,647,19.2,43.8,9.59
2024-06-13 13:49:00,554,19.8,42.6,9.49
2024-06-13 13:49:15,355,15.5,38.9,7.18
2024-06-13 13:49:30,37.1,3.62,3.58,2.39
2024-06-13 13:49:45,409,14.4,14.3,9.68
2024-06-13 13:50:00,406,14.2,14.3,9.71
