"Time","All machines","machine69","machine70","machine77"
2024-06-13 13:43:00,12077537938,4126246889,3975672103,3975666384
2024-06-13 13:43:15,12077673964,4126317006,3975675247,3975675510
2024-06-13 13:43:30,12077737753,4126324806,3975718155,3975717207
2024-06-13 13:43:45,12077829756,4126344030,3975720991,3975720788
2024-06-13 13:44:00,12077944276,4126403845,3975779152,3975779144
2024-06-13 13:44:15,12077989865,4126422490,3975781593,3975788444
2024-06-13 13:44:30,12078097470,4126439330,3975826961,3975823279
2024-06-13 13:44:45,12078210393,4126481705,3975831011,3975830052
2024-06-13 13:45:00,12078264964,4126504770,3975888531,3975883726
2024-06-13 13:45:15,12078424993,4126601633,3975906653,3975902616
2024-06-13 13:45:30,12078576369,4126625996,3975992601,3975988289
2024-06-13 13:45:45,12078707130,4126673795,3976011454,3976008392
2024-06-13 13:46:00,12078835127,4126724728,3976074776,3976070807
2024-06-13 13:46:15,12078965039,4126766711,3976091688,3976091040
2024-06-13 13:46:30,12079119248,4126831158,3976129234,3976126786
2024-06-13 13:46:45,12079359806,4126910068,3976213196,3976158721
2024-06-13 13:47:00,12079433951,4126931993,3976256163,3976255276
2024-06-13 13:47:15,12079575993,4127003155,3976278497,3976277364
2024-06-13 13:47:30,12079730194,4127027330,3976354934,3976339575
2024-06-13 13:47:45,12079922750,4127072769,3976410501,3976408306
2024-06-13 13:48:00,12080045675,4127149628,3976472092,3976468982
2024-06-13 13:48:15,12080215824,4127194728,3976490256,3976488742
2024-06-13 13:48:30,12080375476,4127249372,3976560088,3976556678
2024-06-13 13:48:45,12080677531,4127364527,3976650977,3976648370
2024-06-13 13:49:00,12080740327,4127371407,3976695820,3976694703
2024-06-13 13:49:15,12080881876,4127422827,3976726655,3976725669
2024-06-13 13:49:30,12080924075,4127431956,3976765774,3976759524
2024-06-13 13:49:45,12081113538,4127458742,3976823684,3976791907
2024-06-13 13:50:00,12081197067,4127514766,3976847453,3976834167
