"Time","Total","Peers","Orderers","Couchsdb"
2024-06-13 13:43:00,220318,1169,3278,135
2024-06-13 13:43:15,238078,1939,3295,331
2024-06-13 13:43:30,238460,2232,3276,339
2024-06-13 13:43:45,255525,3128,3261,570
2024-06-13 13:44:00,251410,2882,3274,398
2024-06-13 13:44:15,256591,3100,3349,426
2024-06-13 13:44:30,260663,3278,3392,414
2024-06-13 13:44:45,342247,5764,5315,774
2024-06-13 13:45:00,1211447,30135,19512,4143
2024-06-13 13:45:15,2616453,80927,42776,8957
2024-06-13 13:45:30,3614041,105967,55203,12288
2024-06-13 13:45:45,4147704,129415,66777,15112
2024-06-13 13:46:00,4083005,129053,65734,15129
2024-06-13 13:46:15,4089684,128471,65138,15215
2024-06-13 13:46:30,4089069,129029,64834,15195
2024-06-13 13:46:45,4031812,127014,63600,14887
2024-06-13 13:47:00,4017921,126631,65185,15351
2024-06-13 13:47:15,4058472,126863,65761,15241
2024-06-13 13:47:30,4039566,125498,65747,15333
2024-06-13 13:47:45,4064360,127471,64589,14974
2024-06-13 13:48:00,4087760,128044,64516,15247
2024-06-13 13:48:15,4079499,128470,63580,15149
2024-06-13 13:48:30,3848835,122657,60783,14910
2024-06-13 13:48:45,4193426,129341,64608,15399
2024-06-13 13:49:00,3377529,109090,51873,11493
2024-06-13 13:49:15,2025119,59027,30313,6723
2024-06-13 13:49:30,1114795,22518,17984,2122
2024-06-13 13:49:45,249532,2611,3225,238
2024-06-13 13:50:00,247455,2937,3227,403
