"Time","All machines","machine69","machine70","machine77"
2024-06-13 13:43:00,340,234,223,221
2024-06-13 13:43:15,342,238,223,223
2024-06-13 13:43:30,341,235,223,223
2024-06-13 13:43:45,341,235,222,222
2024-06-13 13:44:00,341,234,223,223
2024-06-13 13:44:15,342,239,223,224
2024-06-13 13:44:30,341,236,223,221
2024-06-13 13:44:45,343,239,223,223
2024-06-13 13:45:00,346,238,225,226
2024-06-13 13:45:15,347,239,228,227
2024-06-13 13:45:30,349,242,228,227
2024-06-13 13:45:45,348,243,226,226
2024-06-13 13:46:00,349,242,228,229
2024-06-13 13:46:15,353,246,232,231
2024-06-13 13:46:30,352,245,230,230
2024-06-13 13:46:45,356,247,232,232
2024-06-13 13:47:00,356,245,232,232
2024-06-13 13:47:15,356,245,233,233
2024-06-13 13:47:30,357,245,234,234
2024-06-13 13:47:45,360,251,235,235
2024-06-13 13:48:00,362,250,236,236
2024-06-13 13:48:15,363,252,236,237
2024-06-13 13:48:30,364,254,237,237
2024-06-13 13:48:45,363,252,236,236
2024-06-13 13:49:00,364,253,238,238
2024-06-13 13:49:15,364,249,239,239
2024-06-13 13:49:30,363,251,237,238
2024-06-13 13:49:45,362,251,236,237
2024-06-13 13:50:00,363,250,239,239
