"Time","Total","Peers","Orderers","Couchdb"
2024-06-13 13:43:00,6005961,501723,501659,334610
2024-06-13 13:43:15,6006095,501741,501671,334618
2024-06-13 13:43:30,6006101,501743,501671,334618
2024-06-13 13:43:45,6006138,501746,501674,334620
2024-06-13 13:44:00,6006138,501746,501674,334620
2024-06-13 13:44:15,6006138,501746,501674,334620
2024-06-13 13:44:30,6006138,501746,501674,334620
2024-06-13 13:44:45,6006138,501746,501674,334620
2024-06-13 13:45:00,6006138,501746,501674,334620
2024-06-13 13:45:15,6006138,501746,501674,334620
2024-06-13 13:45:30,6006138,501746,501674,334620
2024-06-13 13:45:45,6006138,501746,501674,334620
2024-06-13 13:46:00,6006147,501746,501676,334620
2024-06-13 13:46:15,6006293,501762,501688,334628
2024-06-13 13:46:30,6006293,501762,501688,334628
2024-06-13 13:46:45,6006321,501762,501688,334628
2024-06-13 13:47:00,6006459,501774,501700,334636
2024-06-13 13:47:15,6006459,501774,501700,334636
2024-06-13 13:47:30,6006683,501790,501712,334644
2024-06-13 13:47:45,6006783,501796,501722,334650
2024-06-13 13:48:00,6006794,501796,501724,334650
2024-06-13 13:48:15,6006830,501796,501724,334650
2024-06-13 13:48:30,6006965,501801,501729,334655
2024-06-13 13:48:45,6007238,501812,501760,334658
2024-06-13 13:49:00,6007238,501812,501760,334658
2024-06-13 13:49:15,6007238,501812,501760,334658
2024-06-13 13:49:30,6007238,501812,501760,334658
2024-06-13 13:49:45,6007580,501824,501772,334666
2024-06-13 13:50:00,6007580,501824,501772,334666
