"Time","Total","Peers","Orderers","Couchsdb"
2024-06-13 13:43:00,101,11,0,0
2024-06-13 13:43:15,96.1,12.1,0,0
2024-06-13 13:43:30,19.2,1.14,0,0
2024-06-13 13:43:45,15.1,1.05,0,0
2024-06-13 13:44:00,16.4,1.15,0,0
2024-06-13 13:44:15,4.19,0,0,0
2024-06-13 13:44:30,8.91,0,0,0
2024-06-13 13:44:45,81.3,0,75.0,0
2024-06-13 13:45:00,92.5,0,83.2,0
2024-06-13 13:45:15,86.7,0,76.7,0
2024-06-13 13:45:30,200,0,82.5,0
2024-06-13 13:45:45,130,0,0,0
2024-06-13 13:46:00,131,0,3.56,0
2024-06-13 13:46:15,34.9,0,3.32,0
2024-06-13 13:46:30,25.7,0,3.53,0
2024-06-13 13:46:45,21.8,0,1.02,0
2024-06-13 13:47:00,114,0,1.14,0
2024-06-13 13:47:15,104,0,1.06,0
2024-06-13 13:47:30,207,0,1.13,93.8
2024-06-13 13:47:45,254,0,0,87.5
2024-06-13 13:48:00,283,0,0,95.3
2024-06-13 13:48:15,267,0,1.03,0
2024-06-13 13:48:30,428,0,62.5,49.8
2024-06-13 13:48:45,416,0,69.9,45.5
2024-06-13 13:49:00,680,0,157,50.7
2024-06-13 13:49:15,422,1.05,165,1.03
2024-06-13 13:49:30,363,7.02,101,1.14
2024-06-13 13:49:45,103,6.52,0,0
2024-06-13 13:50:00,114,5.01,0,0
