"Time","All machines","machine69","machine70","machine77"
2024-06-13 13:43:00,101,196,1.06,0
2024-06-13 13:43:15,96.1,15.9,1.17,0
2024-06-13 13:43:30,19.2,17.5,1.06,0
2024-06-13 13:43:45,15.1,72.5,86.9,0
2024-06-13 13:44:00,16.4,162,116,0
2024-06-13 13:44:15,4.19,147,124,0
2024-06-13 13:44:30,8.91,162,37.1,0
2024-06-13 13:44:45,81.3,1.06,1.14,0
2024-06-13 13:45:00,92.5,1.16,89.3,0
2024-06-13 13:45:15,86.7,2.15,97.8,0
2024-06-13 13:45:30,200,2.37,87.1,0
2024-06-13 13:45:45,130,2.14,95.7,0
2024-06-13 13:46:00,131,2.35,2.08,53.1
2024-06-13 13:46:15,34.9,3.16,2.34,58.9
2024-06-13 13:46:30,25.7,196,2.11,54.1
2024-06-13 13:46:45,21.8,185,31.6,117
2024-06-13 13:47:00,114,213,31.4,59.9
2024-06-13 13:47:15,104,17.3,34.0,65.4
2024-06-13 13:47:30,207,21.0,142,3.20
2024-06-13 13:47:45,254,2.12,152,3.55
2024-06-13 13:48:00,283,2.30,140,3.24
2024-06-13 13:48:15,267,3.23,152,0
2024-06-13 13:48:30,428,3.48,2.11,0
2024-06-13 13:48:45,416,3.22,2.31,0
2024-06-13 13:49:00,680,0,2.08,0
2024-06-13 13:49:15,422,0,2.28,0
2024-06-13 13:49:30,363,0,0,0
2024-06-13 13:49:45,103,2.14,0,41.0
2024-06-13 13:50:00,114,2.35,17.0,64.0
