"Time","Total","Peers","Orderers"
2024-04-18 09:18:15,0.000713,0.000359,0.000355
2024-04-18 09:18:30,0.000713,0.000359,0.000355
2024-04-18 09:18:45,0.000713,0.000359,0.000355
2024-04-18 09:19:00,0.000713,0.000359,0.000355
2024-04-18 09:19:15,0.000713,0.000359,0.000355
2024-04-18 09:19:30,0.000717,0.000362,0.000355
2024-04-18 09:19:45,0.000717,0.000362,0.000355
2024-04-18 09:20:00,0.000717,0.000362,0.000355
2024-04-18 09:20:15,0.00398,0.00343,0.000557
2024-04-18 09:20:30,0.00398,0.00343,0.000557
2024-04-18 09:20:45,0.0102,0.00961,0.000607
2024-04-18 09:21:00,0.0102,0.00961,0.000607
2024-04-18 09:21:15,0.0250,0.0233,0.00171
2024-04-18 09:21:30,0.0251,0.0233,0.00178
2024-04-18 09:21:45,0.0336,0.0318,0.00185
2024-04-18 09:22:00,0.0336,0.0318,0.00185
2024-04-18 09:22:15,0.0399,0.0369,0.00294
2024-04-18 09:22:30,0.0485,0.0455,0.00302
2024-04-18 09:22:45,0.0572,0.0541,0.00309
2024-04-18 09:23:00,0.0572,0.0541,0.00309
2024-04-18 09:23:15,0.0635,0.0592,0.00425
2024-04-18 09:23:30,0.0720,0.0678,0.00425
2024-04-18 09:23:45,0.0807,0.0763,0.00432
2024-04-18 09:24:00,0.0807,0.0763,0.00432
2024-04-18 09:24:15,0.0924,0.0871,0.00529
