"Time","All machines","machine69","machine70","machine77"
2024-04-19 18:01:30,23026,7026,9247,6656
2024-04-19 18:01:45,93673,35371,37494,19924
2024-04-19 18:02:00,169500,67453,71023,33900
2024-04-19 18:02:15,249361,102195,99811,46496
2024-04-19 18:02:30,296892,126346,118034,54962
2024-04-19 18:02:45,297432,126444,117490,54436
2024-04-19 18:03:00,297511,126917,116472,54380
2024-04-19 18:03:15,297208,126168,116826,54558
2024-04-19 18:03:30,296773,125597,116310,54713
2024-04-19 18:03:45,296138,126119,113736,54991
2024-04-19 18:04:00,295592,124688,115330,54825
2024-04-19 18:04:15,294868,126633,114693,54667
2024-04-19 18:04:30,296315,127289,114434,54779
2024-04-19 18:04:45,296549,127190,114495,54846
2024-04-19 18:05:00,295904,126139,114794,54849
2024-04-19 18:05:15,295271,125321,115309,54660
2024-04-19 18:05:30,294047,125519,113240,54469
