"Time","Total","Peers","Orderers","Couchsdb"
2024-06-14 18:12:00,35.9,0,0,0
2024-06-14 18:12:15,37.7,0,0,0
2024-06-14 18:12:30,21.8,0,0,0
2024-06-14 18:12:45,265,80.2,0,0
2024-06-14 18:13:00,291,88.9,0,0
2024-06-14 18:13:15,278,81.1,0,0
2024-06-14 18:13:30,18.3,0,0,0
2024-06-14 18:13:45,24.6,0,0,0
2024-06-14 18:14:00,88.9,72.4,0,0
2024-06-14 18:14:15,198,78.6,65.5,0
2024-06-14 18:14:30,276,77.3,59.6,0
2024-06-14 18:14:45,271,4.33,63.9,76.9
2024-06-14 18:15:00,293,4.69,69.9,84.0
2024-06-14 18:15:15,95.6,1.10,0,77.3
2024-06-14 18:15:30,28.6,0,0,2.25
2024-06-14 18:15:45,20.5,0,0,0
2024-06-14 18:16:00,101,0,0,0
2024-06-14 18:16:15,107,0,0,1.04
2024-06-14 18:16:30,120,0,0,1.15
2024-06-14 18:16:45,21.1,0,0,1.05
2024-06-14 18:17:00,10.4,0,0,1.15
2024-06-14 18:17:15,11.8,0,0,0
2024-06-14 18:17:30,418,0,0,53.4
2024-06-14 18:17:45,431,1.10,0,49.9
2024-06-14 18:18:00,458,1.20,0,54.2
