"Time","orderers","peers","Total"
2024-06-14 18:12:00,0.124,110,110
2024-06-14 18:12:15,0.124,110,110
2024-06-14 18:12:30,0.165,111,111
2024-06-14 18:12:45,0.232,112,112
2024-06-14 18:13:00,0.284,112,112
2024-06-14 18:13:15,0.297,112,112
2024-06-14 18:13:30,0.360,112,112
2024-06-14 18:13:45,0.420,113,113
2024-06-14 18:14:00,0.431,113,113
2024-06-14 18:14:15,0.428,113,113
2024-06-14 18:14:30,0.496,114,114
2024-06-14 18:14:45,0.467,114,114
2024-06-14 18:15:00,0.518,115,115
2024-06-14 18:15:15,0.586,114,114
2024-06-14 18:15:30,0.605,115,115
2024-06-14 18:15:45,0.612,115,115
2024-06-14 18:16:00,0.653,116,116
2024-06-14 18:16:15,0.655,116,116
2024-06-14 18:16:30,0.684,116,116
2024-06-14 18:16:45,0.687,116,116
2024-06-14 18:17:00,0.688,116,116
2024-06-14 18:17:15,0.688,116,116
2024-06-14 18:17:30,0.688,116,116
2024-06-14 18:17:45,0.688,116,116
2024-06-14 18:18:00,0.688,116,116
