"Time","All machines","machine69","machine70","machine77"
2024-06-14 18:12:00,0,0,0,0
2024-06-14 18:12:15,0,0,0,0
2024-06-14 18:12:30,0,0,0,0
2024-06-14 18:12:45,103,38.0,0,0
2024-06-14 18:13:00,429,340,42.0,42.1
2024-06-14 18:13:15,611,374,116,120
2024-06-14 18:13:30,663,424,119,118
2024-06-14 18:13:45,3148,771,283,309
2024-06-14 18:14:00,3401,730,1357,1369
2024-06-14 18:14:15,3824,921,1466,1475
2024-06-14 18:14:30,3389,788,1560,1545
2024-06-14 18:14:45,3594,252,1656,1455
2024-06-14 18:15:00,3263,109,1601,1617
2024-06-14 18:15:15,3836,474,1779,1896
2024-06-14 18:15:30,3188,498,789,1049
2024-06-14 18:15:45,2075,740,663,657
2024-06-14 18:16:00,1843,393,1228,1230
2024-06-14 18:16:15,3864,373,1786,1789
2024-06-14 18:16:30,3842,353,1726,1740
2024-06-14 18:16:45,3566,1145,1215,1246
2024-06-14 18:17:00,2420,1232,210,211
2024-06-14 18:17:15,1388,918,69.8,160
2024-06-14 18:17:30,3791,525,1961,1768
2024-06-14 18:17:45,3938,91.3,1921,1910
2024-06-14 18:18:00,4906,1017,1480,1485
